SystemContractID,NetUnitPrice,ShortText,Currency,PaymentTerms,ValidityPeriodStartDate,ValidityPeriodEndDate,SystemContractNumber,SystemContractItemNumber,Name,QuantityUnit,COUNT
24-PA-00575-1,5039.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,1,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-00076-2,49000.0,REPAIR: SERVICES;DISASSEMBLY AND INSTALLATION OF CHUBB VAULT DOOR,SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,2,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
25-PA-00168-3,15947.08333,"HIRE: MANPOWER, SKILLED;REGULAR, FLOOR/PLANT OPERATOR, 10 YEARS, PER REGULAR HOUR, STANDARD 48 HOURS WORK WEEK, DIPLOMA, VENDOR, OPERATIONS, OPERATIONS, OPERATOR, SITE OFFICE, BENEFITS AND BURDENS, ALLOWANCES, OVERHEADS, OTHER DIRECT COSTS",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00168,3,Jaddarah Workforce Services Company,,1
23-PA-00440-1,141.588,"INSTALL: STRUCTURE;SHEET,0.70 MM,CORRUGATED GALVANIZED IRON,SQUARE METER,NEW PORTABLE SHADE AND SMOKING SHELTER",SAR,300000192972417,2023-06-01T00:00:00,2026-06-01T00:00:00,23-PA-00440,1,Tamimi Industrial Services,,1
22-PA-00257-1,50289.7,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-01063-1,16.8,"BOX, FILING;BIG,7.50CM,PLASTIC,2S, A4,REF:RQ-29351BLK,BRAND: ROCO",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,1,Jarir bookstore,,1
22-PA-00512-23,20.77,"HIRE: MANPOWER,SKILLED;SCAFFOLD FOREMAN,PER HOUR,12 HR,SHUTDOWN SUPPLY,SUPPLY OF MAINTENANCE SERVICES",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,23,GULF ASIA CONTRACTING COMPANY,,1
25-PA-00827-1,110.91,"TRANSPORT: MATERIAL;BULK, RAK-JAL-WAS, KSA, RAK, WAS & JAL, FLEXIBLE;ROCK PHOSPHATE",SAR,300000192972423,2025-10-20T00:00:00,2030-10-21T00:00:00,25-PA-00827,1,Aldrees Petroleum & Transport Services Company,,1
24-PA-01063-29,143.47,CALCULATOR DESK DS2JT TAX/VAT,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,29,Jarir bookstore,,1
25-PA-00010-16,5500.0,"MOBILIZE: EQUIPMENT;UNIT RATE,ANY EQUIPMENT,18-CM-162",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,16,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00297-3,1.20784186E7,"PROVIDE: IT SERVICES;SCOPE: ICT SERVICES, RATE TYPE: PER MONTH",SAR,300000192972361,2024-03-18T00:00:00,2027-03-17T00:00:00,24-PA-00297,3,KYNDRYL SAUDI INFORMATION TECHNOLOGY COMPANY,,1
24-PA-00154-19,11137.4,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,19,Akeed for Travel and Tourism,,1
25-PA-00010-2,5900.0,"HIRE: EQUIPMENT;TOWER LIGHT,TOWER LIGHTS WITH DIESEL GENERATOR CAPACITY 4 X 1000 KW,SHORT TERM MONTHLY RENTAL,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,2,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00891-4,14.0,"LOCKOUT, SAFETY;TAGOUT,RED,1IN,MODEL:805840,HASP 6 RED COATED",SAR,10135,2024-07-04T00:00:00,2027-07-03T00:00:00,24-PA-00891,4,Alzammam For Idustrial Equipments,,1
24-PA-00445-1,4801000.0,"PROVIDE: DRILLING SERVICES;PROVIDE DRILLING SERVICES AS PER SOW, CONTRACT NO: 21-MGBM-081-02, PROJECTS, BASED ON THE DRILLING QUANITITIES AND UNIT RATES",SAR,300000192972459,2024-04-01T00:00:00,2027-03-31T00:00:00,24-PA-00445,1,AL HAYTHAM MINING COMPANY,,1
24-PA-00575-11,1189.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,11,Simple Solutions Trading Industrial Services and Maintenance Co,,1
25-PA-00165-3,1.0,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 6501 TO 7000   SAR,TYPE 0",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00165,3,JAL HUMAN RESOURCES COMPANY,,1
24-PA-01063-2,7.82,CUP PEN WIRE MESH BLK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,2,Jarir bookstore,,1
24-PA-01063-20,33.91,NOTEBOOK PU 14X20 EC BLACK 100 GSM 80 SHEETS,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,20,Jarir bookstore,,1
24-PA-00297-25,2625210.28,"PROVIDE: IT SERVICES;SCOPE: ICT SERVICES, RATE TYPE: PER MONTH",SAR,300000192972361,2024-03-18T00:00:00,2027-03-17T00:00:00,24-PA-00297,25,KYNDRYL SAUDI INFORMATION TECHNOLOGY COMPANY,,1
24-PA-00575-11,180.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,11,Simple Solutions Trading Industrial Services and Maintenance Co,,1
22-PA-00257-5,1104.76,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,5,Rezayat Company Limited,,1
24-PA-00076-2,801.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,2,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-01063-20,5.21,"POST-IT REFILL 70071027760 REFILL POP-UP DSPNSR 3X3"" YLW",SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,20,Jarir bookstore,,1
24-PA-01063-7,6.08,MARKER JUMBO CHISEL TP BLK 550,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,7,Jarir bookstore,,1
24-PA-01063-43,4.34,PEN ROLLER 0.7MM RED TRCAP NP RED CFR157NPTRANS CAP,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,43,Jarir bookstore,,1
25-PA-00156-3,10950.0,"TABLE;WORKING TABLE WITH UNDERSHELVE,300 X 90 X 85 +10BSCM,WITH PHENOLIC RESIN COUNTER TOPS; SS SHEET THICKNESS 2MM; SS TUBULAR LEGS 40 X 40MM;CUSTOM FABRICATION, CAPACITY UP TO 400KG; SS AISI 304 CONSTRUCTION",SAR,300000192972423,2025-01-01T00:00:00,2030-01-01T00:00:00,25-PA-00156,3,EL SEIF FOR OPERATIONS AND MAINTENANCE,,1
24-PA-00076-18,953.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,18,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-00575-8,735.0,"REPAIR: EQUIPMENT;SERVICE, REPAIR, MECHANICAL ROTATING EQUIPMENT ASSEMBLY, INCLUSSIVE OF MACHINING AND FABRICATING WORN OUT PARTS WITH FULL SERVICE OF THE UNIT, AB",SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,8,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-01063-11,5.0,PENCIL WITH ERASER 2HB YELLOW 12EA/PK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,11,Jarir bookstore,,1
24-PA-00297-8,2500000.0,"PROVIDE: IT SERVICES;SCOPE: ICT SERVICES, RATE TYPE: PER MONTH",SAR,300000192972361,2024-03-18T00:00:00,2027-03-17T00:00:00,24-PA-00297,8,KYNDRYL SAUDI INFORMATION TECHNOLOGY COMPANY,,1
22-PA-00257-6,1344.0,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,6,Rezayat Company Limited,,1
24-PA-00296-26,2555661.0,"PROVIDE: IT SERVICES;SCOPE: ICT SERVICES, RATE TYPE: PER MONTH",SAR,300000192972361,2024-03-18T00:00:00,2027-03-17T00:00:00,24-PA-00296,26,IBM Middle East FZ LLC,,1
24-PA-00076-18,4519.75,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,18,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
25-PA-00161-7,1.0,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 8001 TO 8500   SAR,EASTERN,TYPE II",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,7,Jaddarah Workforce Services Company,,1
23-PA-00612-1,46690.0,"PROVIDE: MINING OPERATIONS;MAINTAIN AND OPERATE, MINE SITE, PLANT UTILITIES - AIR SEPARATION UNIT, ALL ACTIONS ARE BASED ON SOW",USD,300000192972441,2023-08-14T00:00:00,2026-05-22T00:00:00,23-PA-00612,1,Hatch Pty Ltd  Abu Dhabi,,1
24-PA-01304-6,477.0,"LIMESTONE, PULVERIZED;QUICKLIME CHEMICAL,CAO,BAG,1TO,OEM: SAUDI LIME,PURITY: GREATER THAN 90%,SHOULD BE PALLETIZED AND STRAPPED",SAR,300000192972447,2025-01-01T00:00:00,2027-12-31T00:00:00,24-PA-01304,6,SAUDI LIME INDUSTRIES COMPANY,,1
22-PA-00391-1,100.0,"LOCKOUT, SAFETY;NYLON,PN:236916,HASP, BRAND: BRADY",SAR,300000192972463,2019-10-01T00:00:00,2026-12-31T00:00:00,22-PA-00391,1,REDA TRADING and DEVELOPMENT CO. FOR MACHINERY and EQUIPMENT LTD,,1
22-PA-00257-4,52.5,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,4,Rezayat Company Limited,,1
25-PA-00093-5,67.0,"MAINTAIN: HVAC;MAINTENANCE OF HVAC UNITS FOR TROUBLESHOOTING, BREAKDOWN & PM, HOURLY",SAR,300000192972423,2025-04-07T00:00:00,2028-03-31T00:00:00,25-PA-00093,5,Al Salem York Services  Ltd  Co Johnson Controls,,1
24-PA-01063-1,30.43,BATTERY ENERGIZER AAA 4+2 6 PCS/PK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,1,Jarir bookstore,,1
24-PA-01063-3,52.17,TAPE LETRATAG YELLOW 4.37 YARDS/ROLL,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,3,Jarir bookstore,,1
25-PA-00010-7,450.0,"HIRE: MANPOWER,SKILLED;PER DAY,12 HR/DAY,SHORT TERM DAILY RENTAL,FOR MAN LIFT AND FORKLIFT,FLAGMAN",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,7,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00957-1,63000.0,"METALS, ALUMINUM;ALUMINIUM SIGNAGE WITH REFLECTIVE STICKER UNDERGROUND PIPELINE IN ENGLISH AND ARABIC",SAR,300000192972417,2024-10-17T00:00:00,2027-10-16T00:00:00,24-PA-00957,1,AL NIQAT AL THAKIYYAH FOR TRADING,,1
24-PA-00154-45,6886.59,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00154,45,Akeed for Travel and Tourism,,1
22-PA-00257-6,4711.92,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,6,Rezayat Company Limited,,1
24-PA-00076-21,8893.96,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,21,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-00076-1,2940.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,1,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-00633-1,37833.0,"PROVIDE: PAINTING;AS PER SOW, FINISHING AND PAINTING, AS PER SPECIFICATION, UNIT RATE, AS PER SPECIFICATION, MAADEN, BY VENDOR, SURFACE PREPARATION, PAINTING, WRAPPING OF PIPES, LETTER WRITING, OFFICES/PORTABLE CABIN PAINTING, HIRE OF PAINT",SAR,300000192972395,2024-10-01T00:00:00,2027-09-30T00:00:00,24-PA-00633,1,GENERAL INDUSTRIES COMPANY LIMITED,,1
24-PA-00575-3,6001.0,FABRICATE: COMPONENT;REPAIR HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,3,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-01063-8,46.95,PEN PILOT G2 GEL INK BLUE 12/BOX,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,8,Jarir bookstore,,1
25-PA-00168-1,18330.0,"PROVIDE: CONSULTANCY SERVICES;RADIATION CONSULTATION,RADIATION SURVEY AND SAMPLING AS PER SOW,UNIT RATE",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00168,1,Jaddarah Workforce Services Company,,1
22-PA-00512-3,59.58,"HIRE: MANPOWER,ENGINEER;PER HOUR,NORMAL SHIFT HOURS: 12 HR,REGULAR SUPPLY,SUPPLY OF MAINTENANCE SERVICES,CIVIL SENIOR ENGINEER",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,3,GULF ASIA CONTRACTING COMPANY,,1
24-PA-01305-1,297.07,Hydrated Lime,SAR,300000192972447,2025-01-01T00:00:00,2027-12-31T00:00:00,24-PA-01305,1,SAUDI DOLOMITE COMPANY,,1
24-PA-00076-55,25830.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,55,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-01281-1,1093.8,"MOTOR, ELECTRIC;825W,220V,5A,50-60HZ,IP54,F2,CE,1PH,FILL PUMP,MODEL:SP-ENC-2, MFR: STANDARD,DWG:25457-6630-V1A-EVC0-0137, DWG:25457-6630-V1A-EVC0-0114, DI WATER SYSTEM",SAR,10135,2024-07-08T00:00:00,2026-07-07T00:00:00,24-PA-01281,1,DATOBA ENGINEERING & CONSTRUCTION IRELAND LIMITED,,1
25-PA-00149-3,60.0,"FILL: SAND;SWEET,CUBIC METER,PLACEMENT AND COMPACTION OF SAND FILL,MATERIAL AND CONSTRUCTION SHALL BE ACCORDANCE WITH MD-101-1000-EG-ST-SPC-0008,SUPPLY",SAR,300000192972417,2025-03-09T00:00:00,2026-03-08T00:00:00,25-PA-00149,3,NAL EL ENJAZ EST,,1
22-PA-00257-1,825.3,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-00076-25,30.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,25,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
22-PA-00665-24,17800.0,FORWARD: FREIGHT;SECURE ARMORED ON-SHORE LOGISTICS SERVICE FOR GOLD DORE BARS,SAR,300000192972356,2022-09-11T00:00:00,2026-09-11T00:00:00,22-PA-00665,24,Arabian security and safety services co Ltd  Amnco,,1
22-PA-00257-2,100000.0,"PAY: FEES;MATERIAL & MISC SERVICES, ACTUAL + 5% MARKUP",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,2,Rezayat Company Limited,,1
24-PA-00575-5,20873.0,REPLACE: HOSE;SUPPLY OF HOSE,SAR,300000192972423,2024-06-01T00:00:00,2027-05-31T00:00:00,24-PA-00575,5,Simple Solutions Trading Industrial Services and Maintenance Co,,1
24-PA-01063-6,19.13,WASTEBASKET IRON MESH BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,6,Jarir bookstore,,1
24-PA-00076-10,14048.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,10,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
25-PA-00010-17,2700.0,"HIRE: EQUIPMENT;TOWER LIGHT,4 X 1000 KW,TOWER LIGHTS WITH DIESEL GENERATOR CAPACITY 4 X 1000 KW,SHORT TERM WEEKLY RENTAL,VENDOR,VENDOR,12 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,17,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
25-PA-00010-1,21345.0,"HIRE: EQUIPMENT;MINI TRUCK,5 T,LONG TERM RENTAL 1 YEAR OR MORE,VENDOR,VENDOR,24 HR/DAY",SAR,300000192972423,2025-02-16T00:00:00,2028-02-15T00:00:00,25-PA-00010,1,FAHAD S AL TAMIMI AND PARTNERS FOR TRADING AND CONTRACTING AND INDUSTRIAL COMPANY,,1
24-PA-00076-37,840.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,37,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
22-PA-00257-12,169.07,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,12,Rezayat Company Limited,,1
22-PA-00257-1,24780.0,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,1,Rezayat Company Limited,,1
24-PA-00156-1,17330.43,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,1,Company Almatar Alarabi Commercial Services CJSC,,1
22-PA-00094-1,500000.0,"PROVIDE: IT SERVICES;EXPENSE, PROJECT, OPERATION SYSTEM, FIXED, LIFE CYCLE AGREEMENT SERVICES (DCS/ESD/PIMS/NWS SYSTEMS) – (OEM YOKOGAWA)",SAR,300000192972417,2020-08-01T00:00:00,2026-07-31T00:00:00,22-PA-00094,1,Yokogawa Services Saudi Arabia Company,,1
23-PA-01046-1,6475.0,"DISPOSE: WASTE, NON-HAZARDOUS;PURPOSE: WASTE MANAGEMENT SERVICES (CONTRACT NO: 20-807-AL-364)",SAR,300000198294507,2021-01-01T00:00:00,2026-05-19T00:00:00,23-PA-01046,1,Special Solutions for Environmental Services Company ,,1
22-PA-00193-1,6250.0,"UNINTERRUPTIBLE POWER SUPPLY;6000 VA UPS-ON LINE DOUBLE CONVERSION- RS 232 COMMUNICATION PORT- SOFTWARE,PN:UPS E3 Pro 6000 RT 67312, MFR: REDA TRADING & DEVELOPMENT CO. FOR MACHINERY & EQUIPMENT LTD.",SAR,300000192972417,2021-08-15T00:00:00,2026-08-14T00:00:00,22-PA-00193,1,Al Eatesam Modern Marketing Joint Stock Co,,1
25-PA-00161-1,5859.83,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 5501 TO 6000   SAR,WESTERN,TYPE 0",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00161,1,Jaddarah Workforce Services Company,,1
24-PA-00076-30,49731.0,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972443,2023-12-12T00:00:00,2026-12-13T00:00:00,24-PA-00076,30,YUSUF BIN AHMED KANOO COMPANY LIMITED,,1
24-PA-01063-12,13.04,FILE BOX 2S F4 7.5CM,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,12,Jarir bookstore,,1
25-PA-00129-3,477.5,"TEST: VALVE;PRESSURE SAFETY VALVE,6IN,600LB",SAR,300000192972423,2025-02-20T00:00:00,2028-02-19T00:00:00,25-PA-00129,3,Emerson Saudi Arabia LLC,,1
25-PA-00168-1,1.0,"HIRE: MANPOWER, SKILLED;EMPLOYMENT CONTRACTOR FIXED PAY,BASIC PAY RANGE 7001 TO 7500   SAR,TYPE II",SAR,300000192972418,2025-04-01T00:00:00,2030-04-01T00:00:00,25-PA-00168,1,Jaddarah Workforce Services Company,,1
24-PA-01063-22,33.91,CERTIFICATE HOLDER FOAM LEATHE R BLACK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,22,Jarir bookstore,,1
22-PA-00257-6,2209.52,"HIRE: MANPOWER, SKILLED, RENT: EQUIPMENT, CIVIL WORKS, PAINTING WORKS, ROAD WORKS, PURPOSE: BUILDING & INFRASTRUCTURE MAINTENANCE SERVICES (CONTRACT NO: 20-752-AL-352)",SAR,300000192972417,2021-03-25T00:00:00,2026-07-31T00:00:00,22-PA-00257,6,Rezayat Company Limited,,1
24-PA-00156-5,565.22,"PROVIDE: ADMINISTRATIVE SERVICES;BUSINESS AND VACATION TRAVEL, DOMESTIC AND INTERNATIONAL, AIR TICKET, HOTEL ACCOMODATION, CAR TRANSFER, MEETING, AMOUNT BASE",SAR,300000192972410,2023-11-27T00:00:00,2026-11-26T00:00:00,24-PA-00156,5,Company Almatar Alarabi Commercial Services CJSC,,1
24-PA-01063-11,4.34,PEN ROLLER 0.5MM GRN TRCAP NP GREEN,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,11,Jarir bookstore,,1
22-PA-00515-2,7500.0,"HIRE: MANPOWER,SKILLED;SECURITY GUARD,HOURLY,ONSITE,RAMADHAN OVERTIME,EID OVERTIME",SAR,300000192972417,2022-02-21T00:00:00,2028-02-21T00:00:00,22-PA-00515,2,ELEGANT FOR INDUSTRIAL SECURITY SERVICES COMPANY,,1
24-PA-01063-5,7.82,FILE BOX PRSBRD F4 7.5CM BLK,SAR,300000192972445,2024-11-01T00:00:00,2027-11-02T00:00:00,24-PA-01063,5,Jarir bookstore,,1
24-PA-01188-1,13019.0,MAINTAIN: ELEVATOR;PREVENTIVE & CORRECTIVE MAINTENANCE OF INDUSTRIAL ELEVATOR;ELEVATOR REPAIR AND MAINTENANCE SERVICES UNDER CONTRACT NO 20-766-AL-358,SAR,300000192972423,2024-12-09T00:00:00,2027-12-09T00:00:00,24-PA-01188,1,ALFANEYAH ELECTROMECHANICAL COMPANY LTD,,1
22-PA-00512-1,99737.58,"HIRE: MANPOWER,SKILLED;EXPAT EMPLOYEE,8 HR,REGULAR MAINTENANCE AND HOUSE KEEPING SERVICES AS AND WHEN REQURIED,RATE SCHEDULE: CATEGORY C,PLANNING ENGINEER",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,1,GULF ASIA CONTRACTING COMPANY,,1
22-PA-00512-12,33.3,"HIRE: GENERATOR;WELDING,600 A,WITH 50 M WELDING CABLE WITH EACH MACHINE,MAINTENANCE & OPERATOR INCLUDED,DAILY - 12 HOURS/DAY",SAR,300000192972410,2019-07-15T00:00:00,2026-12-31T00:00:00,22-PA-00512,12,GULF ASIA CONTRACTING COMPANY,,1
